id,lon,lat,label,observed_at,window_before_days,window_after_days,confidence,precision,source_url
hydro-background-0387,-70.36654142,-31.88575515,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0388,-70.44738942,-30.84112201,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0389,-70.33838863,-32.01084591,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0390,-70.60907658,-31.6611237,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0391,-70.47418569,-31.04400896,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0392,-70.4784653,-32.10229585,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0393,-70.69739145,-31.6880161,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0394,-70.39474513,-32.21177063,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0395,-70.72680388,-30.99984898,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0396,-70.54088611,-31.67558842,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0397,-70.4345705,-30.86022625,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0398,-70.57483135,-31.70003104,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0399,-70.45333646,-31.01493675,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0400,-70.86079006,-31.68929786,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0401,-70.73493142,-31.85843956,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0402,-70.55305367,-32.1636163,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0403,-70.27976286,-30.75244506,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0404,-70.88794545,-31.7339051,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0405,-70.63359041,-31.62258344,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0406,-70.83592984,-31.559926,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0407,-70.66190757,-30.83024082,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0408,-70.6822886,-32.04650914,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0409,-71.17719038,-31.73710488,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0410,-70.70178328,-31.0252089,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0411,-70.62997929,-31.54209871,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0412,-70.50360212,-31.10447826,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0413,-70.55516404,-31.34858579,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0414,-70.760381,-31.45788293,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0415,-70.63376835,-30.59287447,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0416,-70.53811076,-31.99235796,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0417,-70.5676234,-30.57717586,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0418,-70.45751109,-31.02508405,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0419,-70.50326874,-31.80229465,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0420,-70.59053998,-30.82257605,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0421,-70.61233594,-31.55476957,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0422,-71.19772589,-31.73073556,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0423,-70.65361975,-31.1447682,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0424,-70.47266498,-31.88824169,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0425,-70.42959774,-31.02114503,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0426,-70.61006462,-31.7258744,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0427,-71.24407482,-31.71700349,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0428,-70.35337552,-30.93362832,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0429,-70.4371252,-30.96382044,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0430,-70.53370028,-31.08602832,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0431,-70.6938549,-30.86240274,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0432,-70.53901745,-30.9021802,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0433,-70.5877691,-32.11805478,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0434,-70.36822423,-31.91804078,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0435,-70.34052267,-30.73893329,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0436,-70.71112345,-31.05131672,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0437,-70.27278253,-30.71424757,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0438,-70.98856189,-31.78010938,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0439,-70.55468538,-30.97437187,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0440,-70.5720458,-31.04037614,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0441,-70.61281806,-31.86512041,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0442,-70.42868323,-31.90684126,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0443,-70.6966142,-32.01854884,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0444,-70.40091235,-32.10021764,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0445,-71.0422797,-30.47137255,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0446,-70.45593443,-32.15550293,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0447,-71.66036768,-30.7321584,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0448,-70.70689583,-31.70295703,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0449,-70.2691361,-30.70414492,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0450,-71.54863751,-30.67489092,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0451,-71.15470199,-31.77019933,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0452,-70.57045689,-31.22453199,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0453,-70.31240113,-30.98896192,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0454,-70.37130779,-31.90565063,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0455,-70.38651066,-32.22452388,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0456,-70.57248122,-31.99991704,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0457,-70.60994825,-31.54151076,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0458,-70.60379075,-30.74272483,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0459,-70.31621956,-32.00399982,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0460,-70.60470903,-31.37403975,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0461,-70.85885087,-31.66648184,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0462,-70.40965207,-32.27269372,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0463,-70.8590232,-31.55406759,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0464,-70.4791849,-32.15329618,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0465,-70.77809781,-30.86733921,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0466,-70.50067301,-31.95084126,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0467,-70.33351307,-30.78179655,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0468,-70.30350412,-31.94358838,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0469,-70.8382802,-30.75985664,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0470,-70.71665344,-30.70562477,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0471,-70.45119299,-32.08822989,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0472,-70.68892225,-31.1055538,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0473,-70.65900138,-31.3899794,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0474,-70.8981577,-30.67124258,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0475,-70.87108324,-30.72768681,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0476,-71.10439316,-31.75210886,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0477,-70.63051171,-31.74718785,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0478,-70.32453044,-31.92119812,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0479,-70.57589897,-31.19768577,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0480,-70.63316431,-31.88896964,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0481,-70.41189826,-32.24248294,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0482,-70.31180354,-31.90676518,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0483,-70.78900595,-30.72218668,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0484,-70.68604068,-31.40755291,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0485,-70.39051253,-31.02874002,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0486,-70.62166735,-30.99559554,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0487,-70.70566595,-31.08730902,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0488,-70.43199123,-31.00838072,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0489,-70.33724704,-32.17529666,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0490,-70.56323729,-31.88450328,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0491,-70.84118438,-32.0247096,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0492,-70.31649187,-30.77179823,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0493,-70.58447909,-32.1281191,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0494,-70.93278427,-31.89875657,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0495,-71.16278599,-31.84480281,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0496,-70.33141014,-32.15093939,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0497,-70.09773492,-29.22771196,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0498,-70.12679071,-29.08336487,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0499,-69.96673855,-29.26047971,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0500,-70.11761027,-29.01561564,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0501,-70.05212236,-29.19179835,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0502,-70.13725011,-29.26907713,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0503,-70.13278397,-29.20935011,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0504,-69.98348519,-29.21820767,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0505,-70.0796681,-29.23727768,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0506,-70.1417345,-29.29174391,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0507,-70.16104382,-29.17977123,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0508,-70.08334064,-28.93396303,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0509,-68.71913919,-19.81935252,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0510,-68.72996703,-19.48219502,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0511,-69.96879896,-29.97232853,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0512,-70.23019522,-30.2364944,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0513,-70.29334287,-29.7912408,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0514,-70.49937584,-29.85869138,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0515,-69.96193289,-29.98274254,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0516,-70.45408471,-30.11624383,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0517,-70.5413916,-29.9633307,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0518,-70.20215854,-30.38830662,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0519,-70.07542869,-30.09934547,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0520,-69.91401676,-30.12979625,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0521,-70.25223589,-30.35142473,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0522,-69.93187499,-29.83796114,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0523,-70.5269814,-30.01847307,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0524,-69.92986052,-29.96150715,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0525,-70.45821705,-30.33897917,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0526,-69.89298812,-30.1531426,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0527,-69.91641598,-29.95141768,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0528,-70.14906137,-30.30798782,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0529,-70.81007729,-30.02292087,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0530,-69.94542495,-29.82310385,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0531,-70.49156952,-30.10118816,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0532,-70.16910984,-29.81589669,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0533,-70.49110539,-30.2285628,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0534,-69.91170624,-30.15577258,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0535,-70.21591099,-30.4433538,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0536,-70.13604011,-30.24325589,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0537,-70.28053933,-29.94691428,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0538,-70.74364702,-30.03292064,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0539,-70.24201482,-30.07961359,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0540,-69.96054239,-29.75226819,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0541,-69.97829666,-29.9790104,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0542,-70.249832,-30.12776574,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0543,-70.23310284,-30.1961219,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0544,-69.95546032,-29.89194656,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0545,-70.17225518,-30.36184563,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0546,-70.15260609,-29.79401907,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0547,-69.90709407,-29.88981968,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0548,-69.97930612,-29.91705139,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0549,-69.97354079,-29.75471835,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0550,-70.15934203,-30.31538721,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0551,-70.60369518,-30.01255745,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0552,-70.0085853,-29.81576261,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0553,-69.94293985,-30.35244362,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0554,-70.35732359,-29.8336255,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0555,-70.47506995,-29.8447955,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0556,-70.30233376,-30.28395602,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0557,-70.09412141,-29.97508994,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0558,-69.93440213,-30.25430589,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0559,-70.13958559,-29.79590778,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0560,-69.95151638,-29.95164206,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0561,-70.27981767,-30.30824828,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0562,-69.92410778,-30.15597132,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0563,-70.43713187,-30.3676513,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0564,-69.99429182,-29.78735855,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0565,-69.91547202,-29.74442235,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0566,-70.02406357,-29.86725285,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0567,-69.95020719,-29.79306889,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0568,-70.01982755,-30.27468759,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0569,-70.01669328,-30.32791813,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0570,-70.15478135,-30.14391425,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0571,-70.31805933,-30.25716961,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0572,-69.92231155,-29.88091152,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0573,-70.13481499,-30.27457222,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0574,-70.27047271,-30.40374731,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0575,-70.30587751,-29.86266751,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0576,-70.24076339,-30.18281882,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0577,-69.83626136,-29.02179376,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0578,-69.9401916,-28.61342569,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
hydro-background-0579,-69.89175328,-28.8903516,background_river_candidate,,90,90,,hydrography_vertex,https://geoportal.cl/geoserver/Hidrografia/wfs
