lat,lon,fecha_inicio,label,region,causa,superficie_ha,mask_type,polygon_id,temporada,split
-37.077194792468745,-67.12750308597967,2022-11-21,0.0,Biobio,Tránsito de personas  vehículos o aeronaves 1.7.3. Accidente o incendio de vehículo en tránsito,0.64,synthetic_dnbr,,2022-2023,train
-35.03382963215317,-66.00950308817667,2022-09-22,0.0,Maule,Faenas forestales 1.1.22. Otros incendios por faenas forestales no clasificadas,12.0,synthetic_dnbr,,2022-2023,val
-37.23014270608253,-67.24208847922604,2020-03-21,0.0,Biobio,1.1. Faenas forestales 1.1.10. Quema ilegal para reduccion de combustible (silvicultura preventiva),3.2,synthetic_dnbr,,2019-2020,val
-37.93969982691001,-72.41109503474522,2020-11-28,0.0,Araucania,Accidentes electricos 1.9.4. Corte de cable por otro accidente o accion no clasificada,0.21,synthetic_dnbr,,2020-2021,val
-37.66027683639265,-67.6613018328347,2019-12-25,0.0,Biobio,1.4. Actividades recreativas 1.4.4. Uso de fuego en actividades de pesca,1.5,synthetic_dnbr,,2019-2020,train
-35.58527449431786,-71.4350036396283,2023-04-17,0.0,Maule,Quema de desechos 1.8.5. Quema ilegal para limpia de caminos  canales  cunetas en predios rústicos,0.5,synthetic_dnbr,,2022-2023,val
-37.30028026185147,-72.27278237893734,2022-01-19,0.0,Biobio,Faenas agrícolas y pecuarias 1.2.5. Chispa de maquinaria en faena agrícolas,0.8,synthetic_dnbr,,2021-2022,val
-37.22221815351436,-71.95855375748857,2021-01-17,0.0,Biobio,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeUntes,13.71,synthetic_dnbr,,2020-2021,train
-34.91471760057237,-71.10500156592592,2020-10-22,0.0,Maule,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,6.0,synthetic_dnbr,,2020-2021,val
-36.60471795636365,-72.97385863526007,2021-03-13,0.0,Biobio,Faenas agricolas y pecuarias 1.2.7. Uso de fuego en actividades pecuarias (manejo de praderas  otras),0.24,synthetic_dnbr,,2020-2021,val
-36.92255741686128,-72.87228241104063,2021-10-26,0.0,Biobio,Faenas forestales 1.1.10. Quema ilegal para reducción de combustible (silvicultura preventiva),0.3,synthetic_dnbr,,2021-2022,val
-35.00875414445796,-70.80771668409065,2021-05-10,0.0,Maule,Quema de desechos 1.8.5. Quema ilegal para limpia de caminos  canales  cunetas en predios rusticos,0.5,synthetic_dnbr,,2020-2021,train
-37.16132983840884,-66.90364425159352,2020-01-15,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,3.21,synthetic_dnbr,,2019-2020,train
-36.78074816421812,-67.19256128043719,2020-02-03,0.0,Biobio,1.2. Faenas agricolas y pecuarias 1.2.8. Incendio de  maquinaria agricola,0.3,synthetic_dnbr,,2019-2020,train
-36.716038277407606,-66.81330818267263,2020-04-04,0.0,Biobio,1.1. Faenas forestales 1.1.10. Quema ilegal para reduccion de combustible (silvicultura preventiva),0.14,synthetic_dnbr,,2019-2020,train
-38.735003159048745,-73.11555258899324,2021-02-03,0.0,Araucania,Faenas agricolas y pecuarias 1.2.2. Quema ilegal de desechos agricolas,7.2,synthetic_dnbr,,2020-2021,train
-37.15752798422966,-66.91189040522941,2020-03-19,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,3.0,synthetic_dnbr,,2019-2020,val
-37.3266383729655,-73.29343980407079,2021-02-09,0.0,Biobio,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.11,synthetic_dnbr,,2020-2021,train
-36.86611247641832,-72.86638989275808,2022-02-17,0.0,Biobio,Quema de desechos 1.8.1. Quema de basuras  desechos vegetales u otros no clasificados (distintos de vertederos o basurales autorizados),0.14,synthetic_dnbr,,2021-2022,val
-36.16336211205473,-66.41682959989194,2023-01-14,0.0,Maule,Actividades recreativas 1.4.1. Uso de fuego para actividades recreativas en áreas no habilitadas  (excursionistas  paseantes  asados),2400.0,synthetic_dnbr,,2022-2023,val
-38.24446844185635,-67.49058579364608,2020-04-12,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.23,synthetic_dnbr,,2019-2020,train
-37.303334690132296,-73.36583732635273,2022-03-28,0.0,Biobio,Faenas agrícolas y pecuarias 1.2.2. Quema ilegal de desechos agrícolas,0.6,synthetic_dnbr,,2021-2022,val
-35.624996564292225,-71.65431040359317,2021-01-18,0.0,Maule,Faenas agricolas y pecuarias 1.2.2. Quema ilegal de desechos agricolas,0.9,synthetic_dnbr,,2020-2021,train
-35.14344372075121,-71.31928257490233,2021-03-04,0.0,Maule,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.5,synthetic_dnbr,,2020-2021,train
-35.37250358420128,-66.34499755890789,2023-02-02,0.0,Maule,Accidentes eléctricos 1.9.2. Corte de cable por crecimiento de vegetación bajo tendido eléctrico,3.0,synthetic_dnbr,,2022-2023,train
-35.30861260402115,-66.3399956955868,2022-11-23,0.0,Maule,Faenas agrícolas y pecuarias 1.2.5. Chispa de maquinaria en faena agrícolas,0.2,synthetic_dnbr,,2022-2023,train
-34.97972525567444,-70.9875004290926,2022-10-28,0.0,Maule,Faenas agrícolas y pecuarias 1.2.2. Quema ilegal de desechos agrícolas,0.2,synthetic_dnbr,,2022-2023,train
-35.5510590422471,-71.68686536638486,2022-01-30,0.0,Maule,Confección y/o extracción productos secundarios del bosque 1.3.3. Uso de fuego en faena de extracción y/o confección de leña no industrial,0.15,synthetic_dnbr,,2021-2022,val
-37.5144480764465,-72.36888436205226,2021-12-25,0.0,Biobio,Actividades extinción incendios forestales   incendios estructurales u otros 1.6.1. Rebrote de incendio anterior  declarado controlado,0.54,synthetic_dnbr,,2021-2022,val
-36.25010999720858,-71.813190996731,2020-12-15,0.0,Maule,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.5,synthetic_dnbr,,2020-2021,train
-35.43097671731311,-66.3643993271009,2020-05-02,0.0,Maule,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.3,synthetic_dnbr,,2019-2020,val
-35.74555381287532,-72.46277922763929,2021-04-15,0.0,Maule,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.13,synthetic_dnbr,,2020-2021,train
-37.48167036293752,-72.40166242797376,2021-12-18,0.0,Biobio,Faenas agrícolas y pecuarias 1.2.5. Chispa de maquinaria en faena agrícolas,3.2,synthetic_dnbr,,2021-2022,train
-38.15027684983281,-67.34417135493189,2020-02-26,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.57,synthetic_dnbr,,2019-2020,train
-35.647780673412456,-66.03083025550569,2022-12-28,0.0,Maule,Faenas forestales 1.1.19. Chispa  maquinaria en faena forestal (skidder  tractor  vehículo liviano y pesado),1.0,synthetic_dnbr,,2022-2023,train
-40.29700291681795,-72.93271777631493,2021-04-04,0.0,LosRios,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeUntes,0.83,synthetic_dnbr,,2020-2021,train
-38.08822369345122,-67.28341819898641,2020-01-15,0.0,Biobio,1.9. Accidentes electricos 1.9.2. Corte de cable por crecimiento de vegetacion bajo tendido electrico,0.12,synthetic_dnbr,,2019-2020,train
-39.63727440288746,-66.98529277343162,2019-10-16,0.0,LosRios,1.1. Faenas forestales 1.1.2. Quema ilegal de desechos de cosecha forestal (quema para reforestacion),0.363,synthetic_dnbr,,2019-2020,train
-34.34660927930665,-71.42838888719366,2022-02-14,0.0,OHiggins,Quema de desechos 1.8.1. Quema de basuras  desechos vegetales u otros no clasificados (distintos de vertederos o basurales autorizados),11.5,synthetic_dnbr,,2021-2022,val
-36.95230515668888,-72.50853163574217,2021-04-03,0.0,Biobio,Actividades extincion incendios forestales   incendios estructurales u otros 1.6.1. Rebrote de incendio anterior  declarado controlado,0.1,synthetic_dnbr,,2020-2021,train
-35.13139081509446,-71.76389030583627,2022-04-08,0.0,Maule,Faenas forestales 1.1.19. Chispa  maquinaria en faena forestal (skidder  tractor  vehículo liviano y pesado),1.77,synthetic_dnbr,,2021-2022,train
-37.63010834780308,-73.65000091328271,2021-01-09,0.0,Biobio,Faenas forestales 1.1.10. Quema ilegal para reduccion de combustible (silvicultura preventiva),0.27,synthetic_dnbr,,2020-2021,train
-35.879167458648155,-66.66527677313482,2020-02-17,0.0,Maule,1.8. Quema de desechos 1.8.1. Quema de basuras  desechos vegetales u otros no clasificados (distintos de vertederos o basurales autorizados),2.6,synthetic_dnbr,,2019-2020,train
-37.22389070651225,-73.44389144215782,2022-03-18,0.0,Biobio,Faenas forestales 1.1.10. Quema ilegal para reducción de combustible (silvicultura preventiva),88.6,synthetic_dnbr,,2021-2022,train
-40.26394235900713,-73.08176340978304,2021-03-01,0.0,LosRios,Faenas agricolas y pecuarias 1.2.2. Quema ilegal de desechos agricolas,1.0,synthetic_dnbr,,2020-2021,train
-34.21011467477255,-71.41558781869988,2022-02-17,0.0,OHiggins,Actividades extinción incendios forestales   incendios estructurales u otros 1.6.3. Incendio estructural (campamento forestal  casa habitación u otras edificaciones),0.5,synthetic_dnbr,,2021-2022,val
-39.2772238321142,-72.75527310673418,2020-12-30,0.0,Araucania,Accidentes electricos 1.9.2. Corte de cable por crecimiento de vegetacion bajo tendido electrico,0.24,synthetic_dnbr,,2020-2021,train
-37.08277571690985,-67.14194518731492,2022-10-30,0.0,Biobio,Faenas forestales 1.1.7. Rebrote de quema legal en habilitación de terreno forestal,0.16,synthetic_dnbr,,2022-2023,train
-34.96833416391082,-70.9866666067538,2020-10-04,0.0,Maule,Actividades recreativas 1.4.4. Uso de fuego en actividades de pesca,2.0,synthetic_dnbr,,2020-2021,train
-34.74624921089671,-71.97583770767324,2021-04-03,0.0,OHiggins,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.15,synthetic_dnbr,,2020-2021,train
-37.808903691806925,-66.23920089279365,2020-01-29,0.0,Biobio,1.6. Actividades extincion incendios forestales incendios estructurales u otros 1.6.1. Rebrote de incendio anterior  declarado controlado,0.9,synthetic_dnbr,,2019-2020,train
-37.65286039494516,-73.45153157967562,2022-03-28,0.0,Biobio,Faenas forestales 1.1.4. Rebrote de quema ilegal de cosecha forestal,0.21,synthetic_dnbr,,2021-2022,train
-34.18519675658599,-70.87653013639688,2023-01-04,0.0,OHiggins,Faenas agrícolas y pecuarias 1.2.2. Quema ilegal de desechos agrícolas,1.5,synthetic_dnbr,,2022-2023,train
-37.39777637393626,-72.30833073155392,2021-01-11,0.0,Biobio,Faenas agricolas y pecuarias 1.2.5. Chispa de maquinaria en faenas agricolas,7.8,synthetic_dnbr,,2020-2021,train
-37.80644499869534,-73.5738022171206,2021-01-15,0.0,Biobio,Faenas agricolas y pecuarias 1.2.7. Uso de fuego en actividades pecuarias (manejo de praderas  otras),0.46,synthetic_dnbr,,2020-2021,train
-36.928891169664695,-66.93028160605736,2022-12-20,0.0,Biobio,Actividades recreativas 1.4.4. Uso de fuego en actividades de pesca,0.73,synthetic_dnbr,,2022-2023,train
-34.53483183174701,-70.98444715049037,2022-01-07,0.0,OHiggins,Actividades recreativas 1.4.5. Niños jugando con fuego,0.5,synthetic_dnbr,,2021-2022,val
-37.713059440659215,-66.23083135753552,2020-02-24,0.0,Biobio,1.1. Faenas forestales 1.1.11. Rebrote de quema legal en reduccion de combustible (silvicultura preventiva),0.12,synthetic_dnbr,,2019-2020,val
-34.89332907639046,-71.13416289587582,2022-01-22,0.0,Maule,Faenas agrícolas y pecuarias 1.2.2. Quema ilegal de desechos agrícolas,0.2,synthetic_dnbr,,2021-2022,train
-35.73888970634992,-71.63952613721167,2021-01-12,0.0,Maule,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,1.4,synthetic_dnbr,,2020-2021,train
-37.02805733572389,-72.38694766157616,2021-03-01,0.0,Biobio,Confeccion y/o extraccion productos secundarios del bosque 1.3.2. Uso de fuego en faena de extraccion de hongos y frutos (rosa mosqueta  frutilla  pinones  cocos de palma  miel de abeja  hongos otros),0.35,synthetic_dnbr,,2020-2021,train
-38.08835926346111,-67.42430342614888,2020-01-21,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,68.6,synthetic_dnbr,,2019-2020,train
-35.09832917855533,-71.17916938924803,2023-02-01,0.0,Maule,Quema de desechos 1.8.5. Quema ilegal para limpia de caminos  canales  cunetas en predios rústicos,2.0,synthetic_dnbr,,2022-2023,train
-36.669718742357794,-72.75750357028956,2021-04-04,0.0,Biobio,Faenas forestales 1.1.10. Quema ilegal para reduccion de combustible (silvicultura preventiva),2.5,synthetic_dnbr,,2020-2021,train
-37.12861007830121,-72.93833780802977,2021-02-09,0.0,Biobio,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,1.1,synthetic_dnbr,,2020-2021,train
-37.2741639843423,-72.60888792137828,2021-03-29,0.0,Biobio,Faenas agricolas y pecuarias 1.2.5. Chispa de maquinaria en faenas agricolas,0.24,synthetic_dnbr,,2020-2021,train
-34.74010950755829,-71.29861058449262,2021-01-07,0.0,OHiggins,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,1.0,synthetic_dnbr,,2020-2021,train
-39.96220529194387,-66.66737084951255,2019-12-03,0.0,LosRios,1.9. Accidentes electricos 1.9.2. Corte de cable por crecimiento de vegetacion bajo tendido electrico,0.1,synthetic_dnbr,,2019-2020,train
-38.33433306898414,-72.01027844029534,2021-03-01,0.0,Araucania,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.13,synthetic_dnbr,,2020-2021,train
-35.377941790842925,-71.56733265232594,2021-04-30,0.0,Maule,Faenas agricolas y pecuarias 1.2.2. Quema ilegal de desechos agricolas,0.5,synthetic_dnbr,,2020-2021,train
-37.46971836054476,-72.53778276218907,2022-04-13,0.0,Biobio,Actividades extinción incendios forestales   incendios estructurales u otros 1.6.1. Rebrote de incendio anterior  declarado controlado,0.8,synthetic_dnbr,,2021-2022,train
-37.75167097501648,-66.18111630187042,2023-01-18,0.0,Biobio,Faenas agrícolas y pecuarias 1.2.5. Chispa de maquinaria en faena agrícolas,24.32,synthetic_dnbr,,2022-2023,train
-35.77778232986166,-71.75594073648445,2021-04-04,0.0,Maule,Faenas agricolas y pecuarias 1.2.2. Quema ilegal de desechos agricolas,3.5,synthetic_dnbr,,2020-2021,train
-38.1280559209976,-73.39166569961127,2021-01-18,0.0,Biobio,Faenas forestales 1.1.10. Quema ilegal para reduccion de combustible (silvicultura preventiva),7.74,synthetic_dnbr,,2020-2021,train
-38.84638558438492,-73.3747168390754,2020-10-12,0.0,Araucania,Faenas forestales 1.1.10. Quema ilegal para reduccion de combustible (silvicultura preventiva),0.75,synthetic_dnbr,,2020-2021,val
-37.71555558640053,-67.38138542459915,2020-02-11,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,4.22,synthetic_dnbr,,2019-2020,train
-37.52861287537806,-71.93888793092327,2022-12-11,0.0,Biobio,Accidentes eléctricos 1.9.1. Corte de cable eléctrico por caída de rama (excepto por faena forestal),0.35,synthetic_dnbr,,2022-2023,train
-36.06111189206906,-66.05999552950489,2020-02-16,0.0,Maule,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,1.1,synthetic_dnbr,,2019-2020,train
-34.3985599647136,-70.91602428499579,2020-12-14,0.0,OHiggins,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,1.4,synthetic_dnbr,,2020-2021,train
-35.96091483819497,-72.46768907195953,2020-10-06,0.0,Maule,Faenas forestales 1.1.9. Quema legal para reduccion de combustible (silvicultura preventiva),6.0,synthetic_dnbr,,2020-2021,train
-34.48814135308009,-71.05881092419921,2020-12-02,0.0,OHiggins,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.2,synthetic_dnbr,,2020-2021,val
-34.38766670299877,-71.38850044138808,2022-03-21,0.0,OHiggins,Faenas agrícolas y pecuarias 1.2.2. Quema ilegal de desechos agrícolas,6.5,synthetic_dnbr,,2021-2022,val
-34.77358597592486,-71.80597158868024,2021-12-09,0.0,OHiggins,Faenas forestales 1.1.16. Rebrote de quema ilegal con otros fines forestales,0.2,synthetic_dnbr,,2021-2022,val
-40.13628426644299,-66.85847813748286,2019-12-04,0.0,LosRios,1.1. Faenas forestales 1.1.10. Quema ilegal para reduccion de combustible (silvicultura preventiva),0.21,synthetic_dnbr,,2019-2020,train
-37.795600387201176,-72.32530333017169,2022-02-13,0.0,Biobio,Actividades extinción incendios forestales   incendios estructurales u otros 1.6.3. Incendio estructural (campamento forestal  casa habitación u otras edificaciones),2.06,synthetic_dnbr,,2021-2022,train
-38.24877727325099,-67.49278219509081,2020-03-19,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,2.2,synthetic_dnbr,,2019-2020,train
-33.95405539289467,-70.73324712099765,2023-01-09,0.0,OHiggins,Faenas agrícolas y pecuarias 1.2.4. Quema ilegal con otros fines agrícola (quema sanitaria  otras),1.3,synthetic_dnbr,,2022-2023,train
-39.04207599350543,-72.58860562052959,2020-11-16,0.0,Araucania,Faenas forestales 1.1.10. Quema ilegal para reduccion de combustible (silvicultura preventiva),0.5,synthetic_dnbr,,2020-2021,train
-37.523886988255256,-72.40694119508309,2021-04-17,0.0,Biobio,Faenas agricolas y pecuarias 1.2.2. Quema ilegal de desechos agricolas,0.4,synthetic_dnbr,,2020-2021,train
-34.28041894373433,-71.02621732371149,2023-04-07,0.0,OHiggins,Faenas agrícolas y pecuarias 1.2.4. Quema ilegal con otros fines agrícola (quema sanitaria  otras),1.0,synthetic_dnbr,,2022-2023,train
-37.85000044323361,-73.17722435584497,2021-04-11,0.0,Biobio,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.3,synthetic_dnbr,,2020-2021,train
-36.0992230459971,-71.7978924849384,2022-03-14,0.0,Maule,Faenas agrícolas y pecuarias 1.2.2. Quema ilegal de desechos agrícolas,3.3323,synthetic_dnbr,,2021-2022,val
-37.64846792634189,-67.44921980001286,2020-04-05,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.44,synthetic_dnbr,,2019-2020,train
-36.15499869070367,-72.01444150296051,2021-01-07,0.0,Maule,Faenas agricolas y pecuarias 1.2.5. Chispa de maquinaria en faenas agricolas,3.5,synthetic_dnbr,,2020-2021,train
-34.60472644345982,-71.8946073176506,2023-01-18,0.0,OHiggins,Actividades recreativas 1.4.1. Uso de fuego para actividades recreativas en áreas no habilitadas  (excursionistas  paseantes  asados),2.8,synthetic_dnbr,,2022-2023,train
-34.97722245234346,-72.12111509313173,2021-06-15,0.0,Maule,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.21,synthetic_dnbr,,2020-2021,train
-37.01180922300089,-66.9704492955471,2020-01-01,0.0,Biobio,1.6. Actividades extincion incendios forestales incendios estructurales u otros 1.6.1. Rebrote de incendio anterior  declarado controlado,0.4,synthetic_dnbr,,2019-2020,val
-34.96833283134361,-71.28638581610576,2022-03-14,0.0,Maule,Faenas agrícolas y pecuarias 1.2.2. Quema ilegal de desechos agrícolas,1.5,synthetic_dnbr,,2021-2022,train
-37.09694640028288,-72.52306124537425,2021-09-29,0.0,Biobio,Faenas forestales 1.1.12. Rebrote de quema ilegal en reducción de combustible (silvicultura preventiva),0.22,synthetic_dnbr,,2021-2022,train
-36.651107295302864,-66.90138887979356,2022-10-14,0.0,Biobio,Faenas forestales 1.1.10. Quema ilegal para reducción de combustible (silvicultura preventiva),1.7,synthetic_dnbr,,2022-2023,train
-37.452273649788246,-66.43040727344572,2023-03-07,0.0,Biobio,Faenas agrícolas y pecuarias 1.2.5. Chispa de maquinaria en faena agrícolas,5.5,synthetic_dnbr,,2022-2023,train
-40.19820011658497,-72.82470592221067,2021-03-23,0.0,LosRios,Faenas agricolas y pecuarias 1.2.1. Quema legal de desechos agricolas,0.31,synthetic_dnbr,,2020-2021,train
-36.608329466253146,-72.92499784753758,2021-12-23,0.0,Biobio,Quema de desechos 1.8.1. Quema de basuras  desechos vegetales u otros no clasificados (distintos de vertederos o basurales autorizados),2.4,synthetic_dnbr,,2021-2022,train
-34.48419489716059,-71.37416770249379,2020-12-23,0.0,OHiggins,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,4.6,synthetic_dnbr,,2020-2021,train
-37.32555240245067,-71.76888853089613,2022-03-14,0.0,Biobio,Actividades extinción incendios forestales   incendios estructurales u otros 1.6.3. Incendio estructural (campamento forestal  casa habitación u otras edificaciones),2.06,synthetic_dnbr,,2021-2022,val
-38.15771893887659,-73.19311028659355,2020-12-08,0.0,Biobio,Faenas forestales 1.1.10. Quema ilegal para reduccion de combustible (silvicultura preventiva),2.8,synthetic_dnbr,,2020-2021,val
-35.58730354935129,-71.6563089990503,2021-03-13,0.0,Maule,Quema de desechos 1.8.5. Quema ilegal para limpia de caminos  canales  cunetas en predios rusticos,1.0,synthetic_dnbr,,2020-2021,train
-38.41167034094327,-67.34250525159351,2023-02-27,0.0,Biobio,Accidentes eléctricos 1.9.4. Corte de cable por otro accidente o acción no clasificada,3.3,synthetic_dnbr,,2022-2023,train
-35.90583095980113,-71.79169497362669,2021-01-13,0.0,Maule,Accidentes electricos 1.9.1. Corte de cable electrico por caida de rama (excepto por faena forestal),4.5,synthetic_dnbr,,2020-2021,val
-34.961969715309564,-71.36488843284695,2021-01-10,0.0,Maule,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,3.0,synthetic_dnbr,,2020-2021,train
-37.59531369747501,-73.39612510945751,2020-11-28,0.0,Biobio,Quema de desechos 1.8.1. Quema de basuras  desechos vegetales u otros no clasificados (distintos de vertederos o basurales autorizados),0.2,synthetic_dnbr,,2020-2021,val
-37.39500083330563,-67.52666647177314,2023-04-19,0.0,Biobio,Faenas forestales 1.1.6. Quema ilegal de habilitación de terreno forestal (quema para forestación),0.29,synthetic_dnbr,,2022-2023,train
-36.00500181566901,-71.59744789996718,2022-02-22,0.0,Maule,Faenas forestales 1.1.10. Quema ilegal para reducción de combustible (silvicultura preventiva),5.7,synthetic_dnbr,,2021-2022,train
-38.42333517236121,-72.80416169037733,2021-04-01,0.0,Araucania,Faenas agricolas y pecuarias 1.2.2. Quema ilegal de desechos agricolas,1.0,synthetic_dnbr,,2020-2021,train
-35.45297151510682,-71.65403178729572,2020-11-10,0.0,Maule,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.2,synthetic_dnbr,,2020-2021,train
-35.28139098259295,-71.63944750495553,2021-11-26,0.0,Maule,Quema de desechos 1.8.5. Quema ilegal para limpia de caminos  canales  cunetas en predios rústicos,0.5,synthetic_dnbr,,2021-2022,train
-38.07839075856645,-67.40019915735668,2020-01-21,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,1.9,synthetic_dnbr,,2019-2020,train
-39.05137055477652,-72.72745533546976,2020-10-10,0.0,Araucania,Faenas forestales 1.1.10. Quema ilegal para reduccion de combustible (silvicultura preventiva),1.0,synthetic_dnbr,,2020-2021,val
-38.45461626266632,-72.26171709570296,2020-09-25,0.0,Araucania,Faenas forestales 1.1.10. Quema ilegal para reduccion de combustible (silvicultura preventiva),0.2,synthetic_dnbr,,2020-2021,train
-38.13519533195327,-73.18586186791764,2021-01-23,0.0,Biobio,Quema de desechos 1.8.7. Rebrote de quema ilegal para limpia de caminos  canales  cunetas en predios rusticos,3.0,synthetic_dnbr,,2020-2021,val
-35.57055873966633,-71.76555560117302,2023-03-25,0.0,Maule,Actividades extinción incendios forestales   incendios estructurales u otros 1.6.1. Rebrote de incendio anterior  declarado controlado,0.6,synthetic_dnbr,,2022-2023,train
-34.35100248735283,-70.83991760281516,2022-10-24,0.0,OHiggins,Actividades recreativas 1.4.1. Uso de fuego para actividades recreativas en áreas no habilitadas  (excursionistas  paseantes  asados),0.1,synthetic_dnbr,,2022-2023,train
-38.16424817347886,-67.34630936836105,2020-01-10,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.54,synthetic_dnbr,,2019-2020,val
-39.844793536590245,-67.20594140608111,2020-03-19,0.0,LosRios,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.16,synthetic_dnbr,,2019-2020,train
-37.35619791990469,-73.61760611660534,2020-11-29,0.0,Biobio,Quema de desechos 1.8.1. Quema de basuras  desechos vegetales u otros no clasificados (distintos de vertederos o basurales autorizados),5.2,synthetic_dnbr,,2020-2021,train
-37.65333600438235,-67.45000272408592,2019-10-20,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,2.16,synthetic_dnbr,,2019-2020,val
-35.68390367502981,-66.06279709550162,2020-01-15,0.0,Maule,1.9. Accidentes electricos 1.9.1. Corte de cable electrico por caida de rama (excepto por faena forestal),15.3,synthetic_dnbr,,2019-2020,train
-37.6780309661232,-67.39546822771156,2020-02-23,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.11,synthetic_dnbr,,2019-2020,train
-35.892862511716174,-71.61975263426585,2022-01-28,0.0,Maule,Quema de desechos 1.8.1. Quema de basuras  desechos vegetales u otros no clasificados (distintos de vertederos o basurales autorizados),1.3,synthetic_dnbr,,2021-2022,train
-35.46674915965858,-71.7448292388762,2022-04-11,0.0,Maule,Faenas agrícolas y pecuarias 1.2.4. Quema ilegal con otros fines agrícola (quema sanitaria  otras),0.2,synthetic_dnbr,,2021-2022,val
-36.64944792735434,-66.82944355507989,2019-09-25,0.0,Biobio,1.1. Faenas forestales 1.1.6. Quema ilegal de habilitacion de terreno forestal (quema para forestacion),1.3,synthetic_dnbr,,2019-2020,train
-39.87095228891992,-73.23384717522501,2021-10-12,0.0,LosRios,Faenas agrícolas y pecuarias 1.2.2. Quema ilegal de desechos agrícolas,0.2,synthetic_dnbr,,2021-2022,train
-37.63741528711391,-67.44692229607847,2020-03-03,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,2.5,synthetic_dnbr,,2019-2020,train
-37.876947520824366,-73.43194547765819,2020-11-24,0.0,Biobio,Quema de desechos 1.8.1. Quema de basuras  desechos vegetales u otros no clasificados (distintos de vertederos o basurales autorizados),0.4,synthetic_dnbr,,2020-2021,val
-40.30473789941988,-66.98252427999736,2020-02-21,0.0,LosRios,1.9. Accidentes electricos 1.9.1. Corte de cable electrico por caida de rama (excepto por faena forestal),35.8,synthetic_dnbr,,2019-2020,train
-37.67468040733797,-73.36999407571864,2022-04-03,0.0,Biobio,Faenas forestales 1.1.6. Quema ilegal de habilitación de terreno forestal (quema para forestación),0.2,synthetic_dnbr,,2021-2022,train
-37.26219715245063,-73.3604682913731,2021-02-12,0.0,Biobio,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.54,synthetic_dnbr,,2020-2021,train
-34.45897003060912,-70.96430831494376,2022-04-26,0.0,OHiggins,Faenas agrícolas y pecuarias 1.2.2. Quema ilegal de desechos agrícolas,0.3,synthetic_dnbr,,2021-2022,train
